Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2025-01-02 08:00:00,2.3673,2.3843,2.3672,2.3788,10045447.0,2025-01-02 08:59:59.999,23882383.7443,44023,5512700.0,13106987.989
2025-01-02 09:00:00,2.3788,2.4101,2.377,2.4005,13144625.0,2025-01-02 09:59:59.999,31514974.9027,55056,7309700.0,17517590.8978
2025-01-02 10:00:00,2.4005,2.4056,2.3825,2.3952,12664547.0,2025-01-02 10:59:59.999,30322809.0239,49296,4903841.0,11746028.6645
2025-01-02 11:00:00,2.3952,2.4168,2.3874,2.4035,9867181.0,2025-01-02 11:59:59.999,23708932.0619,44266,5129967.0,12329714.9263
2025-01-02 12:00:00,2.4035,2.422,2.3982,2.4071,7836398.0,2025-01-02 12:59:59.999,18880936.2034,44566,3928702.0,9468215.1538
2025-01-02 13:00:00,2.4072,2.4143,2.3857,2.3911,9475829.0,2025-01-02 13:59:59.999,22734279.2334,50746,4201916.0,10080741.5347
2025-01-02 14:00:00,2.391,2.4224,2.3641,2.4076,22112733.0,2025-01-02 14:59:59.999,52969215.9458,112619,10990689.0,26334515.6872
2025-01-02 15:00:00,2.4075,2.4093,2.3786,2.4042,12083860.0,2025-01-02 15:59:59.999,28917153.7614,71677,5513880.0,13192701.0684
2025-01-02 16:00:00,2.4043,2.422,2.3943,2.4189,11166184.0,2025-01-02 16:59:59.999,26912383.1926,54791,5809218.0,14004146.3107
2025-01-02 17:00:00,2.419,2.438,2.3756,2.396,20951239.0,2025-01-02 17:59:59.999,50477318.1613,88499,10420446.0,25111010.2624
2025-01-02 18:00:00,2.3959,2.4142,2.3856,2.4072,6952318.0,2025-01-02 18:59:59.999,16692235.6488,42220,3951663.0,9487075.1445
2025-01-02 19:00:00,2.4071,2.415,2.3877,2.3878,7235509.0,2025-01-02 19:59:59.999,17373632.8178,34790,3587992.0,8617290.5173
2025-01-02 20:00:00,2.3879,2.3975,2.3662,2.3841,9799033.0,2025-01-02 20:59:59.999,23329634.3583,43721,5060172.0,12051117.8342
2025-01-02 21:00:00,2.3841,2.388,2.3728,2.3865,5035717.0,2025-01-02 21:59:59.999,11990087.091,25567,2176870.0,5183011.2431
2025-01-02 22:00:00,2.3865,2.4113,2.3848,2.4056,7452327.0,2025-01-02 22:59:59.999,17868796.1728,29290,3541277.0,8490270.6075
2025-01-02 23:00:00,2.4056,2.4147,2.3984,2.4024,5420151.0,2025-01-02 23:59:59.999,13038494.4438,27687,2375318.0,5716254.4454
2025-01-03 00:00:00,2.4024,2.4198,2.3979,2.4112,7209644.0,2025-01-03 00:59:59.999,17385590.3031,46991,3348002.0,8075275.2079
2025-01-03 01:00:00,2.4112,2.4371,2.3966,2.4231,11710921.0,2025-01-03 01:59:59.999,28333084.834,69487,5058987.0,12243319.0895
2025-01-03 02:00:00,2.4232,2.4648,2.4176,2.4475,17063023.0,2025-01-03 02:59:59.999,41729584.5933,88889,9493796.0,23219628.6921
2025-01-03 03:00:00,2.4475,2.4743,2.4372,2.468,11805650.0,2025-01-03 03:59:59.999,28994596.4351,71685,6375755.0,15653101.2375
2025-01-03 04:00:00,2.4681,2.4681,2.437,2.4428,10503517.0,2025-01-03 04:59:59.999,25740642.417,69179,5078487.0,12448114.0633
2025-01-03 05:00:00,2.4428,2.4454,2.4207,2.4301,7792822.0,2025-01-03 05:59:59.999,18948014.7847,64467,3698668.0,8992680.4189
2025-01-03 06:00:00,2.4302,2.4535,2.4301,2.4444,7497558.0,2025-01-03 06:59:59.999,18328124.7087,60291,3170197.0,7749417.2494
2025-01-03 07:00:00,2.4443,2.446,2.4044,2.4152,14159822.0,2025-01-03 07:59:59.999,34235264.8006,81909,6623614.0,16016866.8846
2025-01-03 08:00:00,2.4153,2.4249,2.4017,2.4133,6218329.0,2025-01-03 08:59:59.999,15019667.2502,45818,2593196.0,6264900.841
2025-01-03 09:00:00,2.4133,2.4271,2.4085,2.4204,5385780.0,2025-01-03 09:59:59.999,13032058.5081,42551,2869721.0,6944921.9358
2025-01-03 10:00:00,2.4205,2.429,2.4077,2.4106,9291638.0,2025-01-03 10:59:59.999,22475483.4816,48510,4035586.0,9762073.2145
2025-01-03 11:00:00,2.4107,2.4369,2.3975,2.4087,18296629.0,2025-01-03 11:59:59.999,44133398.6438,60312,10060657.0,24256565.2226
2025-01-03 12:00:00,2.4087,2.4215,2.4039,2.4041,8993674.0,2025-01-03 12:59:59.999,21689142.8174,43347,4699764.0,11332738.9181
2025-01-03 13:00:00,2.4041,2.418,2.4011,2.4082,8214774.0,2025-01-03 13:59:59.999,19793725.9063,42865,4181481.0,10075627.0062
2025-01-03 14:00:00,2.4082,2.4449,2.4079,2.4346,10989154.0,2025-01-03 14:59:59.999,26692687.9281,54108,5630459.0,13677830.0889
2025-01-03 15:00:00,2.4347,2.4496,2.4241,2.4468,10523681.0,2025-01-03 15:59:59.999,25662975.4377,54845,5415773.0,13206694.0176
2025-01-03 16:00:00,2.4469,2.4798,2.4377,2.4596,17113440.0,2025-01-03 16:59:59.999,42117830.9735,75240,8652626.0,21295949.9516
2025-01-03 17:00:00,2.4596,2.4709,2.4388,2.4419,9376436.0,2025-01-03 17:59:59.999,23037539.1973,48134,4640830.0,11406096.6355
2025-01-03 18:00:00,2.442,2.4589,2.4388,2.4512,6368068.0,2025-01-03 18:59:59.999,15594753.334,37833,3281096.0,8034486.9621
2025-01-03 19:00:00,2.4512,2.4794,2.4503,2.4728,9362939.0,2025-01-03 19:59:59.999,23119319.9201,42516,4470406.0,11038172.2553
2025-01-03 20:00:00,2.4727,2.4727,2.4484,2.4486,7523293.0,2025-01-03 20:59:59.999,18490317.2394,39641,3522643.0,8656866.6522
